num diffs,metric,mutation rate,coverage,k-length,score,hash
126,BF,1e-06,40,10,0.9974633546588788,6
126,BF,1e-06,40,10,0.9976263126563226,7
917,BC,1e-06,40,20,0.07816761619287338,0
917,BF,1e-06,40,20,0.9915002193191186,5
917,BF,1e-06,40,20,0.9924186926858416,6
917,BF,1e-06,40,20,0.9931548247135045,7
1614,BC,1e-06,40,30,0.0939828280883902,0
1614,BF,1e-06,40,30,0.9862892009106238,5
1614,BF,1e-06,40,30,0.9877734544014546,6
1614,BF,1e-06,40,30,0.9889717862566919,7
720,BC,1e-06,40,40,0.08547719673423582,0
720,BF,1e-06,40,40,0.9908170313879783,5
720,BF,1e-06,40,40,0.9918066769678204,6
720,BF,1e-06,40,40,0.9926031932443233,7
9031,BC,1e-05,10,10,0.10704944991951137,0
9031,BF,1e-05,10,10,0.9806382275408827,5
9031,BF,1e-05,10,10,0.9818873976111525,6
9031,BF,1e-05,10,10,0.9829964990415923,7
9420,BC,1e-05,10,20,0.27289608193381576,0
9420,BF,1e-05,10,20,0.9236697036945218,5
9420,BF,1e-05,10,20,0.9316742206239867,6
9420,BF,1e-05,10,20,0.9381460868055319,7
12191,BC,1e-05,10,30,0.32839814128243006,0
12191,BF,1e-05,10,30,0.8979081495598926,5
12191,BF,1e-05,10,30,0.9083844018034699,6
12191,BF,1e-05,10,30,0.9169110821834957,7
8261,BC,1e-05,10,40,0.34639793615473746,0
8261,BF,1e-05,10,40,0.8858000806466297,5
8261,BF,1e-05,10,40,0.8971637838159056,6
8261,BF,1e-05,10,40,0.9065426704676259,7
829,BC,1e-05,15,10,0.06932266183078784,0
829,BF,1e-05,15,10,0.9919110084152111,5
829,BF,1e-05,15,10,0.9924404660358115,6
829,BF,1e-05,15,10,0.9929049552216407,7
8045,BC,1e-05,15,20,0.17206737426512608,0
8045,BF,1e-05,15,20,0.9614836501283501,5
8045,BF,1e-05,15,20,0.9655874541499962,6
8045,BF,1e-05,15,20,0.9689297538602123,7
10225,BC,1e-05,15,30,0.2245593807146532,0
10225,BF,1e-05,15,30,0.9413398962805792,5
10225,BF,1e-05,15,30,0.9476119601189505,6
10225,BF,1e-05,15,30,0.952629234622561,7
16227,BC,1e-05,15,40,0.22027885695967797,0
16227,BF,1e-05,15,40,0.9521890336535954,5
16227,BF,1e-05,15,40,0.9573063483472354,6
16227,BF,1e-05,15,40,0.9614345467404767,7
10110,BC,1e-05,20,10,0.0935224520966319,0
10110,BF,1e-05,20,10,0.9834803915612569,5
10110,BF,1e-05,20,10,0.9845498334376123,6
10110,BF,1e-05,20,10,0.9854991355867712,7
6141,BC,1e-05,20,20,0.19386487577862066,0
6141,BF,1e-05,20,20,0.9496678949302085,5
6141,BF,1e-05,20,20,0.955102760945595,6
6141,BF,1e-05,20,20,0.9594507364252809,7
1775,BC,1e-05,20,30,0.1220111137477039,0
1775,BF,1e-05,20,30,0.982060592818663,5
1775,BF,1e-05,20,30,0.9839872996035873,6
1775,BF,1e-05,20,30,0.9855373443220722,7
28700,BC,1e-05,20,40,0.3206329956162598,0
28700,BF,1e-05,20,40,0.9219717298968394,5
28700,BF,1e-05,20,40,0.9305602756728197,6
28700,BF,1e-05,20,40,0.9374174560210353,7
933,BC,1e-05,30,10,0.047667873482026946,0
933,BF,1e-05,30,10,0.995914182531744,5
933,BF,1e-05,30,10,0.9961900120481713,6
933,BF,1e-05,30,10,0.9964290489982972,7
4276,BC,1e-05,30,20,0.12531854981920054,0
4276,BF,1e-05,30,20,0.9760483390251816,5
4276,BF,1e-05,30,20,0.9786542905493374,6
4276,BF,1e-05,30,20,0.9807325453869085,7
10680,BC,1e-05,30,30,0.2944805226352867,0
10680,BF,1e-05,30,30,0.9151609049414613,5
10680,BF,1e-05,30,30,0.9244511218243076,6
10680,BF,1e-05,30,30,0.9319065417825414,7
2468,BC,1e-05,30,40,0.16516720896730686,0
2468,BF,1e-05,30,40,0.9663994739446655,5
2468,BF,1e-05,30,40,0.9700280296654297,6
2468,BF,1e-05,30,40,0.9729711155676696,7
6072,BC,1e-05,40,10,0.05449698500607847,0
6072,BF,1e-05,40,10,0.9932169643960198,5
6072,BF,1e-05,40,10,0.9936860442795196,6
6072,BF,1e-05,40,10,0.994091110114893,7
13873,BC,1e-05,40,20,0.1763232621960339,0
13873,BF,1e-05,40,20,0.9551390879062517,5
13873,BF,1e-05,40,20,0.960009883663105,6
13873,BF,1e-05,40,20,0.9639334231973843,7
23264,BC,1e-05,40,30,0.156913215980228,0
23264,BF,1e-05,40,30,0.9757742568244697,5
23264,BF,1e-05,40,30,0.9785078031620255,6
23264,BF,1e-05,40,30,0.9806938642509982,7
12382,BC,1e-05,40,40,0.16840352343259257,0
12382,BF,1e-05,40,40,0.9702941470358055,5
12382,BF,1e-05,40,40,0.9735920668681445,6
12382,BF,1e-05,40,40,0.976191058690263,7
48287,BC,3e-05,10,10,0.15166474976467714,0
48287,BF,3e-05,10,10,0.9629020174951711,5
48287,BF,3e-05,10,10,0.9652865651152995,6
48287,BF,3e-05,10,10,0.9674354049598725,7
20752,BC,3e-05,10,20,0.2752492624200171,0
20752,BF,3e-05,10,20,0.9230558642600137,5
20752,BF,3e-05,10,20,0.931089190547125,6
20752,BF,3e-05,10,20,0.9376655829555189,7
18683,BC,3e-05,10,30,0.49483136120332305,0
18683,BF,3e-05,10,30,0.8259524632012714,5
18683,BF,3e-05,10,30,0.8436915633112435,6
18683,BF,3e-05,10,30,0.8582059950240425,7
17390,BC,3e-05,10,40,0.4434558623910396,0
17390,BF,3e-05,10,40,0.8371578583959765,5
17390,BF,3e-05,10,40,0.8536194010832351,6
17390,BF,3e-05,10,40,0.8670503763120915,7
10674,BC,3e-05,15,10,0.0849537850147537,0
10674,BF,3e-05,15,10,0.9876810088263976,5
10674,BF,3e-05,15,10,0.9884953673863868,6
10674,BF,3e-05,15,10,0.9892068555959899,7
37437,BC,3e-05,15,20,0.38653695960161816,0
37437,BF,3e-05,15,20,0.8944446207522737,5
37437,BF,3e-05,15,20,0.9060539468916375,6
37437,BF,3e-05,15,20,0.915344382176347,7
24131,BC,3e-05,15,30,0.21762572339498154,0
24131,BF,3e-05,15,30,0.9575477180308886,5
24131,BF,3e-05,15,30,0.962061691388983,6
24131,BF,3e-05,15,30,0.9657794828323282,7
28630,BC,3e-05,15,40,0.5214725555293875,0
28630,BF,3e-05,15,40,0.8153148475364997,5
28630,BF,3e-05,15,40,0.8350239496017748,6
28630,BF,3e-05,15,40,0.8508813786749059,7
15371,BC,3e-05,20,10,0.07880931633562105,0
15371,BF,3e-05,20,10,0.9890555101597251,5
15371,BF,3e-05,20,10,0.9897737761201324,6
15371,BF,3e-05,20,10,0.9904090348097551,7
20947,BC,3e-05,20,20,0.26693429305925087,0
20947,BF,3e-05,20,20,0.9174167817996974,5
20947,BF,3e-05,20,20,0.9263102547573852,6
20947,BF,3e-05,20,20,0.9334848119234125,7
13717,BC,3e-05,20,30,0.23431906107020972,0
13717,BF,3e-05,20,30,0.9453068258378973,5
13717,BF,3e-05,20,30,0.9512622897017179,6
13717,BF,3e-05,20,30,0.9560719991403686,7
18427,BC,3e-05,20,40,0.15927071170694795,0
18427,BF,3e-05,20,40,0.9720040568244731,5
18427,BF,3e-05,20,40,0.9750255893046877,6
18427,BF,3e-05,20,40,0.977424651735842,7
21791,BC,3e-05,30,10,0.11072446957178106,0
21791,BF,3e-05,30,10,0.975608476764781,5
21791,BF,3e-05,30,10,0.9772112998194936,6
21791,BF,3e-05,30,10,0.9786408226038907,7
10390,BC,3e-05,30,20,0.1633164868818725,0
10390,BF,3e-05,30,20,0.9705457205734823,5
10390,BF,3e-05,30,20,0.9737931930530876,6
10390,BF,3e-05,30,20,0.976386784312081,7
4759,BC,3e-05,30,30,0.15566437563786095,0
4759,BF,3e-05,30,30,0.9736432882308184,5
4759,BF,3e-05,30,30,0.9765204639335407,6
4759,BF,3e-05,30,30,0.9788377586837057,7
24707,BC,3e-05,30,40,0.2973935919551485,0
24707,BF,3e-05,30,40,0.931112366517824,5
24707,BF,3e-05,30,40,0.9388157828562023,6
24707,BF,3e-05,30,40,0.9450081910644499,7
11252,BC,3e-05,40,10,0.07625458171564248,0
11252,BF,3e-05,40,10,0.9872509805565112,5
11252,BF,3e-05,40,10,0.9881387912963833,6
11252,BF,3e-05,40,10,0.9889193224323701,7
12003,BC,3e-05,40,20,0.18863027423953382,0
12003,BF,3e-05,40,20,0.9571406545742931,5
12003,BF,3e-05,40,20,0.9618656366125395,6
12003,BF,3e-05,40,20,0.9656145610807203,7
22421,BC,3e-05,40,30,0.40159471535670177,0
22421,BF,3e-05,40,30,0.8929066243521728,5
22421,BF,3e-05,40,30,0.9049178958328625,6
22421,BF,3e-05,40,30,0.9144962056454812,7
22959,BC,3e-05,40,40,0.3020650968423634,0
22959,BF,3e-05,40,40,0.9286696848182172,5
22959,BF,3e-05,40,40,0.9367366444937149,6
22959,BF,3e-05,40,40,0.943171436550894,7
354,BC,1e-06,10,10,0.08666292094244143,0
354,BF,1e-06,10,10,0.9875195514468733,5
354,BF,1e-06,10,10,0.9883262877636111,6
354,BF,1e-06,10,10,0.98903437132712,7
1037,BC,1e-06,10,20,0.174194462253369,0
1037,BF,1e-06,10,20,0.9633833398691656,5
1037,BF,1e-06,10,20,0.9672156698196678,6
1037,BF,1e-06,10,20,0.9703439929932679,7
446,BC,1e-06,10,30,0.2098513267130454,0
446,BF,1e-06,10,30,0.9486353554408543,5
446,BF,1e-06,10,30,0.9539743389757513,6
446,BF,1e-06,10,30,0.9582690402840703,7
207,BC,1e-06,10,40,0.25801218868249876,0
207,BF,1e-06,10,40,0.9257351002979531,5
207,BF,1e-06,10,40,0.9332685523821471,6
207,BF,1e-06,10,40,0.9394468661387021,7
158,BC,1e-06,15,10,0.0688868424081962,0
158,BF,1e-06,15,10,0.991987014113912,5
158,BF,1e-06,15,10,0.9925090939173291,6
158,BF,1e-06,15,10,0.992969371477992,7
385,BC,1e-06,15,20,0.1199300358480686,0
385,BF,1e-06,15,20,0.981752451557024,5
385,BF,1e-06,15,20,0.9837122327832992,6
385,BF,1e-06,15,20,0.9853001682106408,7
510,BC,1e-06,15,30,0.13239070089427052,0
510,BF,1e-06,15,30,0.9777802430768016,5
510,BF,1e-06,15,30,0.9801583005767904,6
510,BF,1e-06,15,30,0.9820752593862911,7
548,BC,1e-06,15,40,0.14201162148245805,0
548,BF,1e-06,15,40,0.9749886542295707,5
548,BF,1e-06,15,40,0.977648719754888,6
548,BF,1e-06,15,40,0.97979640583235,7
747,BC,1e-06,20,10,0.06231983902447713,0
747,BF,1e-06,20,10,0.9932894357370607,5
747,BF,1e-06,20,10,0.9937277377338022,6
747,BF,1e-06,20,10,0.9941135840701258,7
270,BC,1e-06,20,20,0.10380506565802705,0
270,BF,1e-06,20,20,0.9863746448247404,5
270,BF,1e-06,20,20,0.9878388321903091,6
270,BF,1e-06,20,20,0.9890195378526462,7
167,BC,1e-06,20,30,0.10572764069300722,0
167,BF,1e-06,20,30,0.9863371359706143,5
167,BF,1e-06,20,30,0.9878072897707371,6
167,BF,1e-06,20,30,0.9889926311451694,7
677,BC,1e-06,20,40,0.11564614134146722,0
677,BF,1e-06,20,40,0.9835116665601761,5
677,BF,1e-06,20,40,0.9852751046969914,6
677,BF,1e-06,20,40,0.9866968831880688,7
1220,BC,1e-06,30,10,0.05068483143260105,0
1220,BF,1e-06,30,10,0.994945507620357,5
1220,BF,1e-06,30,10,0.9952817328362705,6
1220,BF,1e-06,30,10,0.9955790987836562,7
298,BC,1e-06,30,20,0.08364581857835351,0
298,BF,1e-06,30,20,0.9912766070884064,5
298,BF,1e-06,30,20,0.9922229251748005,6
298,BF,1e-06,30,20,0.9929826211163642,7
526,BC,1e-06,30,30,0.09053320670874943,0
526,BF,1e-06,30,30,0.9894506144272283,5
526,BF,1e-06,30,30,0.9905949619144088,6
526,BF,1e-06,30,30,0.9915053057341245,7
192,BC,1e-06,30,40,0.09665267059873361,0
192,BF,1e-06,30,40,0.988054673494487,5
192,BF,1e-06,30,40,0.9893365622652306,6
192,BF,1e-06,30,40,0.9903686178371395,7
893,BC,1e-06,40,10,0.03846189931608057,0
893,BF,1e-06,40,10,0.9967032654280336,5
893,BF,1e-06,40,10,0.9969326187066399,6
893,BF,1e-06,40,10,0.9971319419887036,7
364,BC,1e-06,40,20,0.07319011247021989,0
364,BF,1e-06,40,20,0.9932161646247775,5
364,BF,1e-06,40,20,0.9939512274964295,6
364,BF,1e-06,40,20,0.9945429512655036,7
1210,BC,1e-06,40,30,0.08244689282519768,0
1210,BF,1e-06,40,30,0.9909928302067743,5
1210,BF,1e-06,40,30,0.9919634283065775,6
1210,BF,1e-06,40,30,0.9927473693295026,7
1285,BC,1e-06,40,40,0.09611609344703331,0
1285,BF,1e-06,40,40,0.9870169431779602,5
1285,BF,1e-06,40,40,0.9884231549173728,6
1285,BF,1e-06,40,40,0.989557200545915,7
10816,BC,1e-05,10,10,0.1045251762563203,0
10816,BF,1e-05,10,10,0.982309203464819,5
10816,BF,1e-05,10,10,0.9834612370151139,6
10816,BF,1e-05,10,10,0.9844712267289449,7
8060,BC,1e-05,10,20,0.24934980415461183,0
8060,BF,1e-05,10,20,0.9341919627675198,5
8060,BF,1e-05,10,20,0.9411433235282207,6
8060,BF,1e-05,10,20,0.9467173937741811,7
19211,BC,1e-05,10,30,0.33916386929062026,0
19211,BF,1e-05,10,30,0.8982438619622947,5
19211,BF,1e-05,10,30,0.9086603666570578,6
19211,BF,1e-05,10,30,0.9171973061473009,7
10060,BC,1e-05,10,40,0.3759182885175445,0
10060,BF,1e-05,10,40,0.8723042592381948,5
10060,BF,1e-05,10,40,0.8852126615892858,6
10060,BF,1e-05,10,40,0.8956559281470635,7
8043,BC,1e-05,15,10,0.07626991778924308,0
8043,BF,1e-05,15,10,0.9901120633746888,5
8043,BF,1e-05,15,10,0.9907567370371426,6
8043,BF,1e-05,15,10,0.991321076057819,7
11970,BC,1e-05,15,20,0.18801210453349593,0
11970,BF,1e-05,15,20,0.9582563176490461,5
11970,BF,1e-05,15,20,0.9627109399661283,6
11970,BF,1e-05,15,20,0.9663355016013355,7
4403,BC,1e-05,15,30,0.20193251589257055,0
4403,BF,1e-05,15,30,0.9580370783798312,5
4403,BF,1e-05,15,30,0.9625394318848219,6
4403,BF,1e-05,15,30,0.9661799066919968,7
11806,BC,1e-05,15,40,0.30786631231006745,0
11806,BF,1e-05,15,40,0.9034425413142022,5
11806,BF,1e-05,15,40,0.9136926610170457,6
11806,BF,1e-05,15,40,0.9219756971072469,7
3556,BC,1e-05,20,10,0.06863277676101764,0
3556,BF,1e-05,20,10,0.9918862107859913,5
3556,BF,1e-05,20,10,0.9924083022535191,6
3556,BF,1e-05,20,10,0.9928832522614566,7
10221,BC,1e-05,20,20,0.19822892788886548,0
10221,BF,1e-05,20,20,0.9560719381651073,5
10221,BF,1e-05,20,20,0.9608137840317098,6
10221,BF,1e-05,20,20,0.9646628490204873,7
7201,BC,1e-05,20,30,0.20865495626363584,0
7201,BF,1e-05,20,30,0.9495877569564514,5
7201,BF,1e-05,20,30,0.9549979119497218,6
7201,BF,1e-05,20,30,0.9593922465615903,7
7616,BC,1e-05,20,40,0.22832152122315952,0
7616,BF,1e-05,20,40,0.9457667554168799,5
7616,BF,1e-05,20,40,0.9516313174994451,6
7616,BF,1e-05,20,40,0.9563667587753143,7
1445,BC,1e-05,30,10,0.05442678556027003,0
1445,BF,1e-05,30,10,0.9945677016371262,5
1445,BF,1e-05,30,10,0.9949354648863112,6
1445,BF,1e-05,30,10,0.9952553686644551,7
8013,BC,1e-05,30,20,0.13561735560730281,0
8013,BF,1e-05,30,20,0.9808903535378034,5
8013,BF,1e-05,30,20,0.982996114785832,6
8013,BF,1e-05,30,20,0.9846759258647231,7
3191,BC,1e-05,30,30,0.11369314917654028,0
3191,BF,1e-05,30,30,0.984580322610364,5
3191,BF,1e-05,30,30,0.9862666948096425,6
3191,BF,1e-05,30,30,0.9876206263526945,7
2818,BC,1e-05,30,40,0.13979686276258363,0
2818,BF,1e-05,30,40,0.9782300736702921,5
2818,BF,1e-05,30,40,0.9806113313399758,6
2818,BF,1e-05,30,40,0.9825142217916236,7
3328,BC,1e-05,40,10,0.04627151602298474,0
3328,BF,1e-05,40,10,0.9952078926188644,5
3328,BF,1e-05,40,10,0.995538486160899,6
3328,BF,1e-05,40,10,0.9958237359850864,7
4455,BC,1e-05,40,20,0.10805879428343856,0
4455,BF,1e-05,40,20,0.983711249072197,5
4455,BF,1e-05,40,20,0.985492264900595,6
4455,BF,1e-05,40,20,0.9869094820727693,7
2240,BC,1e-05,40,30,0.08845468075169827,0
2240,BF,1e-05,40,30,0.9891214706469057,5
2240,BF,1e-05,40,30,0.9902939902286433,6
2240,BF,1e-05,40,30,0.9912376413208779,7
10186,BC,1e-05,40,40,0.2491062606311042,0
10186,BF,1e-05,40,40,0.9326024733410373,5
10186,BF,1e-05,40,40,0.939972964339552,6
10186,BF,1e-05,40,40,0.9458708721207539,7
71473,BC,3e-05,10,10,0.22173969370155633,0
71473,BF,3e-05,10,10,0.9257771824269996,5
71473,BF,3e-05,10,10,0.9306083569956266,6
71473,BF,3e-05,10,10,0.9348153360669649,7
5831,BC,3e-05,10,20,0.24290000472949969,0
5831,BF,3e-05,10,20,0.9384476212666998,5
5831,BF,3e-05,10,20,0.9449535464025426,6
5831,BF,3e-05,10,20,0.9502014383894275,7
21946,BC,3e-05,10,30,0.4179359148972869,0
21946,BF,3e-05,10,30,0.8636081049090876,5
21946,BF,3e-05,10,30,0.8775454054978975,6
21946,BF,3e-05,10,30,0.8889237956688829,7
20413,BC,3e-05,10,40,0.5515131319182349,0
20413,BF,3e-05,10,40,0.7846571137023066,5
20413,BF,3e-05,10,40,0.8061554586168161,6
20413,BF,3e-05,10,40,0.8238853693708608,7
16249,BC,3e-05,15,10,0.1273344168409336,0
16249,BF,3e-05,15,10,0.9725860991458605,5
16249,BF,3e-05,15,10,0.9743691937167869,6
16249,BF,3e-05,15,10,0.9759468790384886,7
19117,BC,3e-05,15,20,0.2841873591470392,0
19117,BF,3e-05,15,20,0.9261353569188304,5
19117,BF,3e-05,15,20,0.934131678469942,6
19117,BF,3e-05,15,20,0.9405620569362159,7
19454,BC,3e-05,15,30,0.37271571380028024,0
19454,BF,3e-05,15,30,0.8839305614812171,5
19454,BF,3e-05,15,30,0.8964565680355735,6
19454,BF,3e-05,15,30,0.9064617849763786,7
16424,BC,3e-05,15,40,0.37594774895208605,0
16424,BF,3e-05,15,40,0.8769524655368917,5
16424,BF,3e-05,15,40,0.8900636116613315,6
16424,BF,3e-05,15,40,0.9005862335361617,7
12668,BC,3e-05,20,10,0.11425448843241293,0
12668,BF,3e-05,20,10,0.9780563838138107,5
12668,BF,3e-05,20,10,0.9795084206896045,6
12668,BF,3e-05,20,10,0.9807779574557683,7
17432,BC,3e-05,20,20,0.20347729763098144,0
17432,BF,3e-05,20,20,0.955920772220685,5
17432,BF,3e-05,20,20,0.9607796236633551,6
17432,BF,3e-05,20,20,0.9646219858699979,7
15705,BC,3e-05,20,30,0.31849273757507623,0
15705,BF,3e-05,20,30,0.9041387091628792,5
15705,BF,3e-05,20,30,0.9145142369845225,6
15705,BF,3e-05,20,30,0.9228926740496725,7
63486,BC,3e-05,20,40,0.6283333109703386,0
63486,BF,3e-05,20,40,0.8033144108896035,5
63486,BF,3e-05,20,40,0.8258464061669033,6
63486,BF,3e-05,20,40,0.8437307401136245,7
10791,BC,3e-05,30,10,0.08695975319854654,0
10791,BF,3e-05,30,10,0.9854061806237164,5
10791,BF,3e-05,30,10,0.9863866148372936,6
10791,BF,3e-05,30,10,0.9872437895338241,7
28370,BC,3e-05,30,20,0.1614368010980909,0
28370,BF,3e-05,30,20,0.9705015495069335,5
28370,BF,3e-05,30,20,0.9737594779649678,6
28370,BF,3e-05,30,20,0.9763789902843679,7
15092,BC,3e-05,30,30,0.22466468541910034,0
15092,BF,3e-05,30,30,0.9574587530659611,5
15092,BF,3e-05,30,30,0.9621264991199346,6
15092,BF,3e-05,30,30,0.965878475634422,7
16954,BC,3e-05,30,40,0.3439534859958131,0
16954,BF,3e-05,30,40,0.8968318036441494,5
16954,BF,3e-05,30,40,0.9080907640029388,6
16954,BF,3e-05,30,40,0.9172150455194197,7
13340,BC,3e-05,40,10,0.07470713413413477,0
13340,BF,3e-05,40,10,0.9878037666534366,5
13340,BF,3e-05,40,10,0.9886506794129603,6
13340,BF,3e-05,40,10,0.989387921908331,7
25500,BC,3e-05,40,20,0.21767440507086,0
25500,BF,3e-05,40,20,0.940776406728177,5
25500,BF,3e-05,40,20,0.947232375581453,6
25500,BF,3e-05,40,20,0.952406753028481,7
24070,BC,3e-05,40,30,0.2418526708244585,0
24070,BF,3e-05,40,30,0.9479315337088084,5
24070,BF,3e-05,40,30,0.9537207887637366,6
24070,BF,3e-05,40,30,0.9583611707731456,7
3296,BC,3e-05,40,40,0.12198242556994732,0
3296,BF,3e-05,40,40,0.9832863755772833,5
3296,BF,3e-05,40,40,0.9851117427613009,6
3296,BF,3e-05,40,40,0.9865894846460505,7
447,BC,1e-06,10,10,0.08672959491795029,0
447,BF,1e-06,10,10,0.9875180559165798,5
447,BF,1e-06,10,10,0.9883051131697828,6
447,BF,1e-06,10,10,0.9890117722195809,7
1753,BC,1e-06,10,20,0.18706746095945292,0
1753,BF,1e-06,10,20,0.9576022640445635,5
1753,BF,1e-06,10,20,0.962083648145568,6
1753,BF,1e-06,10,20,0.9656868786040549,7
203,BC,1e-06,10,30,0.20309774912360523,0
203,BF,1e-06,10,30,0.9511783307278213,5
203,BF,1e-06,10,30,0.9562462996317306,6
203,BF,1e-06,10,30,0.9603637409178146,7
725,BC,1e-06,10,40,0.2613877734639819,0
725,BF,1e-06,10,40,0.924008956469911,5
725,BF,1e-06,10,40,0.9317308560355231,6
725,BF,1e-06,10,40,0.9380812518001926,7
443,BC,1e-06,15,10,0.07123301568733131,0
443,BF,1e-06,15,10,0.9913772214908106,5
443,BF,1e-06,15,10,0.991941080508539,6
443,BF,1e-06,15,10,0.992434559838494,7
706,BC,1e-06,15,20,0.12349498635222045,0
706,BF,1e-06,15,20,0.9805939838848725,5
706,BF,1e-06,15,20,0.9826702084808929,6
706,BF,1e-06,15,20,0.984342514118429,7
977,BC,1e-06,15,30,0.14230629490902535,0
977,BF,1e-06,15,30,0.9740206279254391,5
977,BF,1e-06,15,30,0.9768105504325714,6
977,BF,1e-06,15,30,0.979033189182956,7
1176,BC,1e-06,15,40,0.15576247942335897,0
1176,BF,1e-06,15,40,0.9702444072643884,5
1176,BF,1e-06,15,40,0.9734016526624517,6
1176,BF,1e-06,15,40,0.9759760387801282,7
1243,BC,1e-06,20,10,0.0645530105437957,0
1243,BF,1e-06,20,10,0.9926689475089372,5
1243,BF,1e-06,20,10,0.9931514352224582,6
1243,BF,1e-06,20,10,0.993570185024418,7
1034,BC,1e-06,20,20,0.10935552127671211,0
1034,BF,1e-06,20,20,0.9837703314985046,5
1034,BF,1e-06,20,20,0.9855167160948702,6
1034,BF,1e-06,20,20,0.986921626561939,7
693,BC,1e-06,20,30,0.11991321676213085,0
693,BF,1e-06,20,30,0.9802118469234349,5
693,BF,1e-06,20,30,0.9823352929762168,6
693,BF,1e-06,20,30,0.9840617958655498,7
448,BC,1e-06,20,40,0.11539522040869299,0
448,BF,1e-06,20,40,0.9837791005299361,5
448,BF,1e-06,20,40,0.9855118676497816,6
448,BF,1e-06,20,40,0.9869204921330123,7
732,BC,1e-06,30,10,0.048374130670526205,0
732,BF,1e-06,30,10,0.9955895717728526,5
732,BF,1e-06,30,10,0.9958857361682135,6
732,BF,1e-06,30,10,0.9961446816708188,7
1819,BC,1e-06,30,20,0.09838145459669367,0
1819,BF,1e-06,30,20,0.9859262140832007,5
1819,BF,1e-06,30,20,0.9874511214543499,6
1819,BF,1e-06,30,20,0.9886773174758802,7
784,BC,1e-06,30,30,0.09493117772840654,0
784,BF,1e-06,30,30,0.9879017024589762,5
784,BF,1e-06,30,30,0.9892129916404029,6
784,BF,1e-06,30,30,0.9902608745080196,7
679,BC,1e-06,30,40,0.10124151060566267,0
679,BF,1e-06,30,40,0.9872018415824841,5
679,BF,1e-06,30,40,0.9885859174098605,6
679,BF,1e-06,30,40,0.9896940514357944,7
657,BC,1e-06,40,10,0.037237001301315686,0
657,BF,1e-06,40,10,0.997007404124667,5
657,BF,1e-06,40,10,0.9972159202787809,6
657,BF,1e-06,40,10,0.9973950456597895,7
425,BC,1e-06,40,20,0.0740081231105969,0
425,BF,1e-06,40,20,0.9925104783468836,5
425,BF,1e-06,40,20,0.993321444663332,6
425,BF,1e-06,40,20,0.9939727286940576,7
717,BC,1e-06,40,30,0.08191051490637513,0
717,BF,1e-06,40,30,0.9913740900463042,5
717,BF,1e-06,40,30,0.9923065443483539,6
717,BF,1e-06,40,30,0.9930575002397993,7
30,BC,1e-06,40,40,0.0862820514791276,0
30,BF,1e-06,40,40,0.9898825160018847,5
30,BF,1e-06,40,40,0.9909678283238901,6
30,BF,1e-06,40,40,0.9918469864204004,7
12892,BC,1e-05,10,10,0.11057896376335286,0
12892,BF,1e-05,10,10,0.9798158447600585,5
12892,BF,1e-05,10,10,0.9811206892795367,6
12892,BF,1e-05,10,10,0.982274794299116,7
5294,BC,1e-05,10,20,0.21151352832305648,0
5294,BF,1e-05,10,20,0.9485040538197714,5
5294,BF,1e-05,10,20,0.9539282685962434,6
5294,BF,1e-05,10,20,0.95832730149192,7
8600,BC,1e-05,10,30,0.3013703055644289,0
8600,BF,1e-05,10,30,0.9094695020236381,5
8600,BF,1e-05,10,30,0.9187881796575467,6
8600,BF,1e-05,10,30,0.9263919415447374,7
5625,BC,1e-05,10,40,0.2928908365294822,0
5625,BF,1e-05,10,40,0.9091423005973103,5
5625,BF,1e-05,10,40,0.9182865654287743,6
5625,BF,1e-05,10,40,0.9257248029445222,7
4147,BC,1e-05,15,10,0.08062378456155583,0
4147,BF,1e-05,15,10,0.9890052592014357,5
4147,BF,1e-05,15,10,0.9897133566188306,6
4147,BF,1e-05,15,10,0.9903455180315617,7
3930,BC,1e-05,15,20,0.17454047652381766,0
3930,BF,1e-05,15,20,0.9599954504949939,5
3930,BF,1e-05,15,20,0.9642674679112255,6
3930,BF,1e-05,15,20,0.9677288437813834,7
8653,BC,1e-05,15,30,0.20831817442841694,0
8653,BF,1e-05,15,30,0.9520036441618335,5
8653,BF,1e-05,15,30,0.9571178005967073,6
8653,BF,1e-05,15,30,0.9612552250705546,7
3487,BC,1e-05,15,40,0.2587416699408852,0
3487,BF,1e-05,15,40,0.9363642815291318,5
3487,BF,1e-05,15,40,0.9431821594488763,6
3487,BF,1e-05,15,40,0.9486647675611313,7
5436,BC,1e-05,20,10,0.07327860876011993,0
5436,BF,1e-05,20,10,0.9903829585791402,5
5436,BF,1e-05,20,10,0.9910111203370326,6
5436,BF,1e-05,20,10,0.9915626975036593,7
9465,BC,1e-05,20,20,0.1755011064561015,0
9465,BF,1e-05,20,20,0.9615986037241795,5
9465,BF,1e-05,20,20,0.9657680954836869,6
9465,BF,1e-05,20,20,0.9691138418840104,7
16667,BC,1e-05,20,30,0.2760341594771971,0
16667,BF,1e-05,20,30,0.9204919069841238,5
16667,BF,1e-05,20,30,0.929053946529745,6
16667,BF,1e-05,20,30,0.9359940775915186,7
6765,BC,1e-05,20,40,0.25188360786306574,0
6765,BF,1e-05,20,40,0.9321875768935924,5
6765,BF,1e-05,20,40,0.9395412663855933,6
6765,BF,1e-05,20,40,0.9454145652055549,7
3585,BC,1e-05,30,10,0.05619717698338633,0
3585,BF,1e-05,30,10,0.993312434624116,5
3585,BF,1e-05,30,10,0.9937598065578361,6
